"","CONUS_SCLA","CONUS_EVH","CONUS_EVC","CONUS_EVT","LC16_BPS_2","VALUE","COUNT","CONUS_MZ_0","BPS_MODEL","BPS_NAME","EVT_NAME","EVT_LF","EVT_PHYS","COVER","HEIGHT","SCLASS"
"3330",2,121,153,7039,759,251,216,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 53%","Tree Height = 21 meters","B"
"3331",2,122,168,7156,759,9036,133,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 68%","Tree Height = 22 meters","B"
"3332",2,130,170,7156,759,4397,77,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 70%","Tree Height = 30 meters","B"
"3333",2,127,165,7037,759,2044,382,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 65%","Tree Height = 27 meters","B"
"3334",2,130,158,7039,759,1013,63,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 58%","Tree Height = 30 meters","B"
"3335",2,117,160,9170,759,5780,543,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 60%","Tree Height = 17 meters","B"
"3336",2,129,139,7063,759,2915,3,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 39%","Tree Height = 29 meters","B"
"3337",2,129,167,9170,759,2699,262,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 67%","Tree Height = 29 meters","B"
"3338",2,130,176,7039,759,2981,2227,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 76%","Tree Height = 30 meters","B"
"3339",2,127,147,7063,759,2661,141,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 47%","Tree Height = 27 meters","B"
"3340",2,121,155,7035,759,7079,8,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 55%","Tree Height = 21 meters","B"
"3341",2,130,156,9170,759,6212,147,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 56%","Tree Height = 30 meters","B"
"3342",2,126,158,7039,759,2387,177,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 58%","Tree Height = 26 meters","B"
"3343",2,121,169,7063,726,4482,10891,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 69%","Tree Height = 21 meters","B"
"3344",2,129,176,7035,726,6403,259,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 76%","Tree Height = 29 meters","B"
"3345",2,129,159,7035,759,1173,7,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 59%","Tree Height = 29 meters","B"
"3346",2,126,160,7039,726,875,783,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 60%","Tree Height = 26 meters","B"
"3347",2,129,162,7037,726,33,524,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 62%","Tree Height = 29 meters","B"
"3348",2,129,165,7063,759,2886,41,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 65%","Tree Height = 29 meters","B"
"3349",2,129,170,7035,759,596,120,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 70%","Tree Height = 29 meters","B"
"3350",2,121,142,7063,759,1393,239,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 42%","Tree Height = 21 meters","B"
"3351",2,130,175,7035,726,5986,210,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 75%","Tree Height = 30 meters","B"
"3352",2,126,157,7063,759,3989,224,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 57%","Tree Height = 26 meters","B"
"3353",2,130,141,7063,759,5628,19,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 41%","Tree Height = 30 meters","B"
"3354",2,130,160,7035,759,2726,8,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 60%","Tree Height = 30 meters","B"
"3355",2,129,174,7039,759,1102,2400,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 74%","Tree Height = 29 meters","B"
"3356",2,129,169,7037,759,2487,636,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 69%","Tree Height = 29 meters","B"
"3357",2,118,141,7063,759,444,620,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 41%","Tree Height = 18 meters","B"
"3358",2,121,148,7039,759,503,111,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 48%","Tree Height = 21 meters","B"
"3359",2,130,173,7037,759,3937,1317,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 73%","Tree Height = 30 meters","B"
"3360",2,129,167,7039,726,4995,1464,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 67%","Tree Height = 29 meters","B"
"3361",2,129,173,7039,726,5223,4986,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 73%","Tree Height = 29 meters","B"
"3362",2,129,180,7035,759,1522,174,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 80%","Tree Height = 29 meters","B"
"3363",2,122,168,7039,726,5273,8678,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 68%","Tree Height = 22 meters","B"
"3364",2,128,160,9170,726,6762,151,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 60%","Tree Height = 28 meters","B"
"3365",2,121,161,7156,726,7684,662,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 61%","Tree Height = 21 meters","B"
"3366",2,130,155,9170,759,1555,156,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 55%","Tree Height = 30 meters","B"
"3367",2,126,172,7039,759,329,3028,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 72%","Tree Height = 26 meters","B"
"3368",2,130,171,7035,759,2009,125,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 71%","Tree Height = 30 meters","B"
"3369",2,130,169,7035,759,820,69,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 69%","Tree Height = 30 meters","B"
"3370",2,130,165,9170,759,8205,280,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 65%","Tree Height = 30 meters","B"
"3371",2,130,168,7039,759,4868,619,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 68%","Tree Height = 30 meters","B"
"3372",2,126,142,7063,759,7565,59,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 42%","Tree Height = 26 meters","B"
"3373",2,129,160,7063,759,2728,21,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 60%","Tree Height = 29 meters","B"
"3374",2,130,173,7035,759,1138,186,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 73%","Tree Height = 30 meters","B"
"3375",2,121,175,7035,759,1381,47,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 75%","Tree Height = 21 meters","B"
"3376",2,129,155,7039,759,6262,48,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 55%","Tree Height = 29 meters","B"
"3377",2,130,176,7035,759,1705,272,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 76%","Tree Height = 30 meters","B"
"3378",2,130,164,7039,726,9832,1176,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 64%","Tree Height = 30 meters","B"
"3379",2,129,176,7039,759,6445,2620,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 76%","Tree Height = 29 meters","B"
"3380",2,121,141,7037,723,7049,16,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 41%","Tree Height = 21 meters","B"
"3381",2,130,171,7039,759,985,1312,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 71%","Tree Height = 30 meters","B"
"3382",2,121,162,7063,759,396,2645,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 62%","Tree Height = 21 meters","B"
"3383",2,130,155,7063,759,2267,37,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 55%","Tree Height = 30 meters","B"
"3384",2,129,166,7037,726,5211,1601,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 66%","Tree Height = 29 meters","B"
"3385",2,129,179,7035,759,1706,224,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 79%","Tree Height = 29 meters","B"
"3386",2,126,145,7063,759,1018,122,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 45%","Tree Height = 26 meters","B"
"3387",2,130,154,7063,759,5630,38,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 54%","Tree Height = 30 meters","B"
"3388",2,123,147,9170,759,168,83,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 47%","Tree Height = 23 meters","B"
"3389",2,129,169,7037,726,9964,3506,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 69%","Tree Height = 29 meters","B"
"3390",2,130,146,9170,759,5627,87,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 46%","Tree Height = 30 meters","B"
"3391",2,129,161,7156,726,5423,77,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 61%","Tree Height = 29 meters","B"
"3392",2,126,175,7063,759,1076,3020,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 75%","Tree Height = 26 meters","B"
"3393",2,130,148,9170,759,5533,104,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 48%","Tree Height = 30 meters","B"
"3394",2,129,155,9170,759,1034,34,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Mixed Hardwood-Conifer Forest","Tree","Conifer-Hardwood","Tree Cover = 55%","Tree Height = 29 meters","B"
"3395",2,129,173,7156,759,7159,109,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Lowland Riparian Forest","Tree","Riparian","Tree Cover = 73%","Tree Height = 29 meters","B"
"3396",2,122,166,7035,759,1214,37,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","Tree","Conifer","Tree Cover = 66%","Tree Height = 22 meters","B"
"3397",2,121,162,7039,759,466,1183,1,"11780_1_2_7","North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 62%","Tree Height = 21 meters","B"
"3398",2,121,160,7039,726,3334,3534,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","Tree","Conifer","Tree Cover = 60%","Tree Height = 21 meters","B"
"3399",3,111,138,7063,723,4999,2222,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 38%","Tree Height = 11 meters","C"
"3400",3,122,159,7063,723,4646,1091,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 59%","Tree Height = 22 meters","C"
"3401",3,107,134,7063,726,9436,1848,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 34%","Tree Height = 7 meters","C"
"3402",3,108,133,7063,726,6863,2922,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 33%","Tree Height = 8 meters","C"
"3403",3,111,135,7063,726,6999,4391,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 35%","Tree Height = 11 meters","C"
"3404",3,107,126,7063,726,7188,1097,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 26%","Tree Height = 7 meters","C"
"3405",3,109,124,7063,726,4854,677,1,"10390_1_2_3_7","North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 24%","Tree Height = 9 meters","C"
"3406",3,122,145,7063,723,7584,505,1,"10360_1_2","North Pacific Hypermaritime Sitka Spruce Forest","North Pacific Broadleaf Landslide Forest","Tree","Hardwood","Tree Cover = 45%","Tree Height = 22 meters","C"
